61010,5858777,Chris_Gerada,Chris_Gerada,IEEE_Trans._Ind._Electron.,64,https://doi.org/9912541538,web,2020-05-22,2415-2423,Impact_of_Soft_Magnetic_Material_on_Design_of_High-Speed_Permanent-Magnet_Machines.,db/journals/tie/tie64.html#FernandoVAAGB17,2017.0,Electronics,Ownership,TUM,Rongfang_Wan,Lixin_Dong,Kunio_Iizuka,5870291,7945149,5891556
61033,5858784,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,62,https://doi.org/4256365818,makers,2020-05-22,6008-6013,Space_Vector_Modulation_for_DC-Link_Current_Ripple_Reduction_in_Back-to-Back_Current-Source_Converters_for_Microgrid_Applications.,db/journals/tie/tie62.html#GuoXGW15,2015.0,Electronics,Ownership,UPC,J._Cooper_Roddey,Kay_Jann,Michael_Zohner,7220231,7930249,5931174
61444,5858893,Chris_Gerada,Chris_Gerada,IEEE_Trans._Ind._Electron.,57,https://doi.org/7279742499,multimedia,2020-05-22,575-583,Multiphase_Power_Converter_Drive_for_Fault-Tolerant_Machine_Development_in_Aerospace_Applications.,db/journals/tie/tie57.html#LilloEWKGOH10,2010.0,Electronics,Ownership,TUM,Maciej_Koprowsk,Yuanwei_Liu,Michael_J._Lyons_0002,7942100,7479823,7477858
61778,5858990,Bin_Wu_0007,Bin_Wu_0007,IEEE_Trans._Ind._Electron.,65,https://doi.org/4663078400,tool,2020-05-22,2863-2872,Multicarrier-Based_PWM_Strategies_With_Complete_Voltage_Balance_Control_for_NNPC_Inverters.,db/journals/tie/tie65.html#TanWNXJ18,2018.0,Electronics,Ownership,KTH,Tyler_M._Blazey,Carl_D._Hacker,Shengming_Jiang,7472051,7943864,7478403
62133,5859091,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,48,https://doi.org/3594914867,software,2020-05-22,1205-1209,An_improved_zero-voltage_and_zero-current-switching_full-bridge_PWM_converter_using_a_simple_resonant_circuit.,db/journals/tie/tie48.html#SeokK01,2001.0,Electronics,Ownership,UNIBO,Ferenc_Glück,Andrew_Simmons,Matthew_Green_000,7934078,7476869,6868224
62216,5859119,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,55,https://doi.org/3861915136,mobile,2020-05-22,471-473,Cost-Effective_Boost_Converter_With_Reverse-Recovery_Reduction_and_Power_Factor_Correction.,db/journals/tie/tie55.html#KwonCK08,2008.0,Electronics,Ownership,UNIBO,Noam_Lasry,S._Sree_Vive,Michael_A._Skeide,7931314,7469751,5887736
62463,5859190,Bin_Wu_0007,Bin_Wu_0007,IEEE_Trans._Ind._Electron.,66,https://doi.org/3663609583,electrical,2020-05-22,5094-5101,A_Control_Strategy_for_Star-Channel_Modular_Multilevel_Converter_in_Variable-Speed_Motor_Drive_Application.,db/journals/tie/tie66.html#DuWZ19a,2019.0,Electronics,Ownership,KTH,Mayank_Varia,Yaping_Wan,Kevin_Wen-Kai_Tsai,6867666,5884123,7480653
62595,5859234,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,63,https://doi.org/7300153160,analog,2020-05-22,7488-7497,Electrolytic_Capacitor-Less_Single-Power-Conversion_On-Board_Charger_With_High_Efficiency.,db/journals/tie/tie63.html#JeongCLKK16,2016.0,Electronics,Ownership,UNIBO,Wei-Tang_Chan,David_Brett,Peter_van_Gelderen,7466116,7468338,7932467
62816,5859302,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,61,https://doi.org/9511479789,electronics,2020-05-22,637-647,Asymmetrical_$Gamma$-Source_Inverters.,db/journals/tie/tie61.html#MoLB14,2014.0,Electronics,Ownership,DELFT,David_J._Nutt,Markus_Schirmer,Yiyan_Ha,6876918,7470216,5865874
62919,5859335,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,59,https://doi.org/4131121849,virtual,2020-05-22,599-610,High-Step-Up_and_High-Efficiency_Fuel-Cell_Power-Generation_System_With_Active-Clamp_Flyback-Forward_Converter.,db/journals/tie/tie59.html#LiFZHXW12,2012.0,Electronics,Ownership,UPC,Brian_J._Bacskai,Samuel_St-Jea,Hongwei_Wang_0002,7930936,5906989,7465694
62964,5859347,Chau_Yuen,Chau_Yuen,IEEE_Trans._Ind._Electron.,65,https://doi.org/3785777314,device,2020-05-22,6772-6786,Energy_Management_for_Renewable_Microgrid_in_Reducing_Diesel_Generators_Usage_With_Multiple_Types_of_Battery.,db/journals/tie/tie65.html#ThirugnanamKYLZ18,2018.0,Electronics,Ownership,UB,Emmanuela_Orsini,Nigel_J._Cairns,O._Sierra,6908197,7470039,7469832
62990,5859354,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,52,https://doi.org/7255679402,tool,2020-05-22,1136-1144,Implementation_and_Test_of_an_Online_Embedded_Grid_Impedance_Estimation_Technique_for_PV_Inverters.,db/journals/tie/tie52.html#AsiminoaeiTBB05,2005.0,Electronics,Ownership,DELFT,Claudia_R._Eickhoff,Sébastien_Canar,Shan_Cong,6859977,7480416,7944093
63080,5859381,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,58,https://doi.org/6091573956,electrical,2020-05-22,1110-1119,Active_Damping_for_PMSG-Based_WECS_With_DC-Link_Current_Estimation.,db/journals/tie/tie58.html#GengXWY11,2011.0,Electronics,Ownership,UPC,Minna_Qiu,Cornelia_Herbert,Zhimeng_Zhon,7479608,5911386,7938698
63206,5859415,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,63,https://doi.org/1416149775,hardware,2021-01-26,6073-6085,Droop_Control_With_Improved_Disturbance_Adaption_for_a_PV_System_With_Two_Power_Conversion_Stages.,db/journals/tie/tie63.html#LiuLWYWX16,2016.0,Electronics,Ownership,UFMG,Hanqi_Zhang,Shuai_Gao,Edouard_Dufour_San,5912488,7941823,7473861
63400,5859472,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,63,https://doi.org/3723960070,wireless,2020-05-22,926-936,An_Efficient_and_Robust_Hybrid_Damper_for_LCL-_or_LLCL-Based_Grid-Tied_Inverter_With_Strong_Grid-Side_Harmonic_Voltage_Effect_Rejection.,db/journals/tie/tie63.html#LiuWH0BC16,2016.0,Electronics,Ownership,DELFT,Wendong_Xia,Koen_Simoens,Weijin_Wang,5891137,7939679,7479288
63439,5859486,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Ind._Electron.,56,https://doi.org/2128457676,automatic,2020-05-22,4826-4835,Energetic_Macroscopic_Representation_and_Inversion-Based_Control_Illustrated_on_a_Wind-Energy-Conversion_System_Using_Hardware-in-the-Loop_Simulation.,db/journals/tie/tie56.html#BouscayrolGDL09,2009.0,Electronics,Ownership,OXFORD,Johannes_Boltze,Peter_Manoha,David_Knichel,5911993,7944713,5909779
63549,5859518,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Ind._Electron.,65,https://doi.org/1693343461,wire,2020-05-22,3592-3600,Electrokinematical_Simulation_for_Flexible_Energetic_Studies_of_Railway_Systems.,db/journals/tie/tie65.html#MayetBDCV18,2018.0,Electronics,Ownership,OXFORD,Ky_Nguyen,Ville_Renval,Guiomar_Niso,7930902,6916502,6391497
63697,5859561,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,60,https://doi.org/9941247756,software,2020-05-22,20-30,A_Three-Phase_Dual-Input_Matrix_Converter_for_Grid_Integration_of_Two_AC_Type_Energy_Resources.,db/journals/tie/tie60.html#LiuWLB13,2013.0,Electronics,Ownership,DELFT,Zhiwen_Zhan,Jiska_S._Peper,Qi_Xuan,7937109,7466540,7939156
63715,5859566,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,62,https://doi.org/7810280134,internet,2021-01-29,1329-1332,Comments_on_"Antiwindup_Strategy_for_PI-Type_Speed_Controller".,db/journals/tie/tie62.html#YangTX15,2015.0,Electronics,Ownership,UFMG,Zhaoxi_Fan,Russell_Impagliazzo,Igors_Stepanovs,7467956,7477663,5914151
63736,5859573,Ali_Emadi,Ali_Emadi,IEEE_Trans._Ind._Electron.,64,https://doi.org/9025084021,cellphone,2020-05-22,1350-1357,Fast_Model_Predictive_Control_for_Redistributive_Lithium-Ion_Battery_Balancing.,db/journals/tie/tie64.html#McCurliePE17,2017.0,Electronics,Ownership,UNIBO,Sonja_A._Kotz,Sabina_M._Gonzales,Geoffroy_Couteau,7943962,5863033,7937564
63802,5859593,Bo_Zhang,Bo_Zhang,IEEE_Trans._Ind._Electron.,65,https://doi.org/7574943563,virtual,2020-05-22,9571-9581,Online_Robot_Teaching_With_Natural_Human-Robot_Interaction.,db/journals/tie/tie65.html#DuCLZZ18,2018.0,Electronics,Ownership,UB,Jinchuan_Wu,Guillaume_Scerri,Giulia_Traverso,7200740,7932199,5917677
63954,5859640,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,54,https://doi.org/2674726267,tool,2020-05-22,3425-3428,Asymmetric_Resonant_Poles_Sustainer_for_Plasma_Display_Panel.,db/journals/tie/tie54.html#ParkLKDK07,2007.0,Electronics,Ownership,UNIBO,Arka_Rai_Choudhuri,Qingxu_Yu,Tracey_K._Murray,5868155,5865481,7473268
64262,5859731,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Ind._Electron.,57,https://doi.org/4418554442,technology,2020-05-22,4001-4012,Energy_Storage_System_With_Supercapacitor_for_an_Innovative_Subway.,db/journals/tie/tie57.html#AllegreBDBCE10,2010.0,Electronics,Ownership,OXFORD,Ruoyu_Sun_000,Liang_Tong,Mark_A._Elliott,5911449,5885056,5911603
64331,5859750,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,66,https://doi.org/6572437631,biometric,2021-02-26,5165-5176,A_High-Performance_Isolated_High-Frequency_Converter_With_Optimal_Switch_Impedance.,db/journals/tie/tie66.html#GuanWWX19,2019.0,Electronics,Ownership,UFMG,Huiqing_Xu,Wenyuan_Xu,Lei_Xu_0005,7944473,7937703,5913625
64513,5859802,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,55,https://doi.org/4730487201,automated,2020-05-22,467-471,Reduction_of_Switching_Losses_in_Active_Power_Filters_With_a_New_Generalized_Discontinuous-PWM_Strategy.,db/journals/tie/tie55.html#AsiminoaeiRBM08,2008.0,Electronics,Ownership,DELFT,Tor_Helleset,M._Scheller,Iiro_P._Jääskeläinen,6392477,5906235,5890391
64567,5859817,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,66,https://doi.org/4131221127,data,2020-05-22,4805-4812,Design_of_Quadratic_D-Stable_Fuzzy_Controller_for_DC_Microgrids_With_Multiple_CPLs.,db/journals/tie/tie66.html#MardaniVKDB19,2019.0,Electronics,Ownership,DELFT,Walter_Schneide,Qi_Qi_0001,James_B._Brewer,7931259,7934124,6860184
64579,5859819,C._L._Philip_Chen,C._L._Philip_Chen,IEEE_Trans._Ind._Electron.,68,https://doi.org/6102572468,computers,2021-03-01,5184-5196,Neural-Learning-Based_Force_Sensorless_Admittance_Control_for_Robots_With_Input_Deadzone.,db/journals/tie/tie68.html#PengCHY21,2021.0,Electronics,Ownership,UB,Lin_Li_0006,James_Bartusek,Thomas_W._Mühleisen,7470782,7938039,7476265
64706,5859860,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,53,https://doi.org/1917807195,portable,2020-05-22,263-271,Current_programmed_control_of_a_single-phase_two-switch_buck-boost_power_factor_correction_circuit.,db/journals/tie/tie53.html#AndersenB05,2005.0,Electronics,Ownership,DELFT,Tianming_Li,Ian_B._Hickie,Qi_Wang_000,7221795,5887089,7944797
64737,5859870,Ali_Emadi,Ali_Emadi,IEEE_Trans._Ind._Electron.,56,https://doi.org/5853938248,multimedia,2020-05-22,3040-3049,An_FPGA-Based_Novel_Digital_PWM_Control_Scheme_for_BLDC_Motor_Drives.,db/journals/tie/tie56.html#SathyanMLKE09,2009.0,Electronics,Ownership,UNIBO,Jaymin_Upadhyay,Fengshuo_Yang,Jingwen_Yan,6865656,7472183,5859347
64826,5859896,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,60,https://doi.org/6882377679,internet,2021-01-29,1619-1629,Parallel_Operation_of_Full_Power_Converters_in_Permanent-Magnet_Direct-Drive_Wind_Power_Generation_System.,db/journals/tie/tie60.html#LiX13,2013.0,Electronics,Ownership,UFMG,Marc_Weber,Chuan_Fu,John_C._Mazziotta,7466505,7471507,7937498
64979,5859950,Ali_Emadi,Ali_Emadi,IEEE_Trans._Ind._Electron.,55,https://doi.org/8827892913,optical,2020-05-22,2237-2245,Power_Electronics_and_Motor_Drives_in_Electric-_Hybrid_Electric-_and_Plug-In_Hybrid_Electric_Vehicles.,db/journals/tie/tie55.html#EmadiLR08,2008.0,Electronics,Ownership,UNIBO,Xuejia_La,Bertrand_Maillet,Claude_Lepage,7943942,5888095,6877023
65060,5859971,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,57,https://doi.org/5222582321,computers,2020-05-22,3030-3038,A_Generalized_Half-Wave_Symmetry_SHE-PWM_Formulation_for_Multilevel_Voltage_Inverters.,db/journals/tie/tie57.html#FeiDW10,2010.0,Electronics,Ownership,UPC,Qian_H,Nor_Aishah_Muhammad,Erich_Schröger,5862232,5882045,7468989
65138,5859997,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,55,https://doi.org/7103965497,tool,2020-05-22,1863-1870,Asymmetric_Current_Buildup_Sustainer_for_AC_Plasma_Display_Panel.,db/journals/tie/tie55.html#ParkDK08,2008.0,Electronics,Ownership,UNIBO,Chaojian_Shi,Ying_Wa,John_E._McCarthy,5887386,5889733,5914555
65416,5860078,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,64,https://doi.org/7879686486,hardware,2021-02-01,4-13,Predictive_Control_of_Cascaded_H-Bridge_Converters_Under_Unbalanced_Power_Generation.,db/journals/tie/tie64.html#AguileraAYKTWA17,2017.0,Electronics,Ownership,UPC,Thomas_Koenig,Valeria_Gazzola,Jingjuan_Guo,7474503,7942553,7480510
65740,5860169,Ali_Emadi,Ali_Emadi,IEEE_Trans._Ind._Electron.,52,https://doi.org/8094327852,equipment,2020-05-22,116-124,Pulse_regulation_control_technique_for_integrated_high-quality_rectifier-regulators.,db/journals/tie/tie52.html#FerdowsiE05,2005.0,Electronics,Ownership,UNIBO,Bushra_Ismaiel,Salil_P._Vadha,Fernanda_Meireles,5889140,7470134,6864104
65775,5860178,Ali_Emadi,Ali_Emadi,IEEE_Trans._Ind._Electron.,54,https://doi.org/4858234787,computers,2020-05-22,2365-2373,A_Novel_Digital_Control_Technique_for_Brushless_DC_Motor_Drives.,db/journals/tie/tie54.html#RodriguezE07,2007.0,Electronics,Ownership,UNIBO,Liang_Xu,Hongzhi_Zhang,Yibing_Wang,7468405,5881934,7479325
66251,5860325,C._L._Philip_Chen,C._L._Philip_Chen,IEEE_Trans._Ind._Electron.,63,https://doi.org/9638776193,data,2020-05-22,1643-1654,Actuator_Backlash_Compensation_and_Accurate_Parameter_Estimation_for_Active_Vibration_Isolation_System.,db/journals/tie/tie63.html#ChenLZCX16,2016.0,Electronics,Ownership,UB,Iddo_Bentov,Michael_D._Fox,Howard_Wu,6860906,7934867,7203578
66306,5860342,Bo_Zhang,Bo_Zhang,IEEE_Trans._Ind._Electron.,64,https://doi.org/9238610214,component,2020-05-22,2255-2265,A_Novel_Weak_Signal_Detection_Method_via_Chaotic_Synchronization_Using_Chua's_Circuit.,db/journals/tie/tie64.html#LiZ17,2017.0,Electronics,Ownership,UB,Luiz_Pessoa,Dan_Nolan,Dandan_Zheng,5911663,7211015,5883154
66568,5860416,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,53,https://doi.org/8310372427,portable,2020-05-22,987-990,New_digital_control_method_for_power_factor_correction.,db/journals/tie/tie53.html#ZhangFLW06,2006.0,Electronics,Ownership,UPC,Takamitsu_Shinada,Riitta_Parkkola,Qianhong_Chen,7945698,6874679,7465892
67017,5860541,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,65,https://doi.org/8451809378,devices,2020-05-22,760-769,A_Modified_Multifrequency_Passivity-Based_Control_for_Shunt_Active_Power_Filter_With_Model-Parameter-Adaptive_Capability.,db/journals/tie/tie65.html#MuWWB18,2018.0,Electronics,Ownership,DELFT,Yunfei_M,Oliver_Grimm,Carlos_R._Baier,7930821,7474897,7477308
67217,5860601,C._L._Philip_Chen,C._L._Philip_Chen,IEEE_Trans._Ind._Electron.,67,https://doi.org/9625362430,cellphone,2020-08-06,8608-8617,Motor_Learning_and_Generalization_Using_Broad_Learning_Adaptive_Neural_Control.,db/journals/tie/tie67.html#HuangZYC20,2020.0,Electronics,Ownership,UB,Shuo_Jiang,S._Walker-Samuel,Bastian_Richte,7941798,5866461,7466539
67624,5860731,Chris_Gerada,Chris_Gerada,IEEE_Trans._Ind._Electron.,67,https://doi.org/9754653094,machine,2020-05-22,4391-4401,Dual-Pulse_Mode_Control_of_a_High-Speed_Doubly_Salient_Electromagnetic_Machine_for_Loss_Reduction_and_Speed_Range_Extension.,db/journals/tie/tie67.html#YuZBGG20,2020.0,Electronics,Ownership,TUM,Li-Yuan_Chen,Marie-Cécile_Péra,Zhengyang_Li,7471229,5884106,5911342
67798,5860782,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,63,https://doi.org/8774712205,virtual,2021-01-26,1490-1498,Zero_Stator_Current_Frequency_Operation_of_Speed-Sensorless_Induction_Motor_Drives_Using_Stator_Input_Voltage_Error_for_Speed_Estimation.,db/journals/tie/tie63.html#SunLGYWX16,2016.0,Electronics,Ownership,UFMG,Jeff_Kershaw,Andrew_J._Blumberg,Matthew_Daniel_Christie,7473179,7205940,7201397
67935,5860825,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Ind._Electron.,53,https://doi.org/7873756471,hardware,2020-05-22,1799-1806,Weighted_Control_of_Traction_Drives_With_Parallel-Connected_AC_Machines.,db/journals/tie/tie53.html#BouscayrolPDPVK06,2006.0,Electronics,Ownership,OXFORD,Ronghai_Qu,Jens_Steinbrin,Jizhang_Sang,7472456,6380542,7938099
68177,5860896,Bin_Wu,Bin_Wu,IEEE_Trans._Ind._Electron.,62,https://doi.org/9598047101,automated,2020-05-22,6003-6007,Four-Leg_Current-Source_Inverter_With_a_New_Space_Vector_Modulation_for_Common-Mode_Voltage_Suppression.,db/journals/tie/tie62.html#GuoXW15,2015.0,Electronics,Ownership,UPC,Christine_Rogers,Qiu-Ming_Lu,Jens_Steinbrin,7944776,7942292,7471586
68195,5860901,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,61,https://doi.org/3756929567,internet,2020-05-22,6803-6811,Autonomous_Droop_Scheme_With_Reduced_Generation_Cost.,db/journals/tie/tie61.html#NutkaniLWB14,2014.0,Electronics,Ownership,DELFT,Qishan_Zhang,Min_Xiao,Weifeng_Liu_0001,7215978,5868155,7480391
68408,5860962,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,64,https://doi.org/7849664284,devices,2020-05-22,4483-4490,High-Efficiency_Soft-Switching_AC-DC_Converter_With_Single-Power-Conversion_Method.,db/journals/tie/tie64.html#LeeCK17,2017.0,Electronics,Ownership,UNIBO,Puvan_Arumugam,Thomas_Höhn,Donald_C._Goff,7939740,5884123,5859472
68522,5860995,Frede_Blaabjerg,Frede_Blaabjerg,IEEE_Trans._Ind._Electron.,55,https://doi.org/4605699186,uses,2020-05-22,512-521,Sensorless_DTC-SVM_for_Induction_Motor_Driven_by_a_Matrix_Converter_Using_a_Parameter_Estimation_Strategy.,db/journals/tie/tie55.html#LeeB08,2008.0,Electronics,Ownership,DELFT,Yangfeng_Su,Gautam_V._Pendse,William_F._C._Baar,7473605,7478487,5910493
68691,5861040,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,54,https://doi.org/7380979046,tool,2020-05-22,3267-3275,A_Step-Up_DC-DC_Converter_With_a_Resonant_Voltage_Doubler.,db/journals/tie/tie54.html#ParkCK07,2007.0,Electronics,Ownership,UNIBO,Wolfgang_H._Gerstacker,Wanmin_Fei,Russ_C._Hornbeck,7936932,6869740,7471268
68722,5861050,Bong-Hwan_Kwon,Bong-Hwan_Kwon,IEEE_Trans._Ind._Electron.,65,https://doi.org/6136822287,interactive,2020-05-22,2368-2377,High-Efficiency_Two-Stage_Three-Level_Grid-Connected_Photovoltaic_Inverter.,db/journals/tie/tie65.html#KimKK18,2018.0,Electronics,Ownership,UNIBO,Arno_Villringer,Linda_Dou,Maqsood_Yaqub,7940855,7466459,7472039
68837,5861079,Bin_Wu_0007,Bin_Wu_0007,IEEE_Trans._Ind._Electron.,59,https://doi.org/8441215643,tool,2020-05-22,2970-2981,A_Current-Source-Converter-Based_High-Power_High-Speed_PMSM_Drive_With_420-Hz_Switching_Frequency.,db/journals/tie/tie59.html#WangWXZ12a,2012.0,Electronics,Ownership,KTH,Trey_Ideke,Walter_E._Kaufmann,Xiaonan_Liu,6870240,5906532,7476368
69035,5861133,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,61,https://doi.org/9001480784,equipment,2021-01-26,4539-4551,Investigation_of_$d$-_and_$q$-Axis_Inductances_Influenced_by_Slot-Pole_Combinations_Based_on_Axial_Flux_Permanent-Magnet_Machines.,db/journals/tie/tie61.html#NiWGX14,2014.0,Electronics,Ownership,UFMG,Chenglin_Zhao,Claudia_R._Eickhoff,Francisco_Javier_Martínez_de_Pisón_Ascacíbar,7932777,7196390,7472183
69047,5861137,Bin_Wu_0007,Bin_Wu_0007,IEEE_Trans._Ind._Electron.,57,https://doi.org/8548667396,electronics,2020-05-22,2553-2580,Recent_Advances_and_Industrial_Applications_of_Multilevel_Converters.,db/journals/tie/tie57.html#KouroMGPFWRPG10,2010.0,Electronics,Ownership,KTH,Yun-Xing_Wan,Lingjuan_Miao,John_D._Van_Horn,5907068,7932034,5908591
69145,5861164,Dianguo_Xu_0001,Dianguo_Xu_0001,IEEE_Trans._Ind._Electron.,66,https://doi.org/5404695228,audio,2021-02-26,8463-8473,A_Single-Stage_LED_Driver_Based_on_Flyback_and_Modified_Class-E_Resonant_Converters_With_Low-Voltage_Stress.,db/journals/tie/tie66.html#WangLQGGX19,2019.0,Electronics,Ownership,UFMG,Hongfei_Li_0001,Talia_M._Ni,Sungeun_Kim,7934867,7938470,7944454
69196,5861183,Bo_Liu,Bo_Liu,IEEE_Trans._Ind._Electron.,58,https://doi.org/4270630606,tool,2020-10-26,4396-4406,Fault_Detection_and_Compensation_for_Linear_Systems_Over_Networks_With_Random_Delays_and_Clock_Asynchronism.,db/journals/tie/tie58.html#LiuX11,2011.0,Electronics,Ownership,OXFORD,Hamid_Dehghani,Mingdong_Dong,Ralica_Dimitrova,7472389,7478161,7942737
69300,5861215,Ali_Emadi,Ali_Emadi,IEEE_Trans._Ind._Electron.,59,https://doi.org/6634679843,automatic,2020-05-22,343-351,Stability_Analysis_of_FPGA-Based_Control_of_Brushless_DC_Motors_and_Generators_Using_Digital_PWM_Technique.,db/journals/tie/tie59.html#MilivojevicKGSLE12,2012.0,Electronics,Ownership,UNIBO,Olivier_Chevassut,Dietrich_A._Stephan,David_A._Boas,7476996,7478818,7942851
